scenario,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,competitive_extension,mean_target_overlap,sample_idx,agent_idx,model_name,accuracy,rank_correlation,exact_best_index,model_best_index
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,5,0,quantum_encoded,1.0,1.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,5,0,residual_mlp,1.0,0.9930069930069931,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,5,1,ground_truth,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,5,1,quantum_encoded,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,5,1,residual_mlp,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,6,0,ground_truth,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,6,0,quantum_encoded,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,6,0,residual_mlp,1.0,0.9860139860139862,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,6,1,ground_truth,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,6,1,quantum_encoded,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,6,1,residual_mlp,1.0,0.9720279720279721,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,7,0,ground_truth,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,7,0,quantum_encoded,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,7,0,residual_mlp,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,7,1,ground_truth,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,7,1,quantum_encoded,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,7,1,residual_mlp,1.0,0.9580419580419581,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,8,0,ground_truth,1.0,1.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,8,0,quantum_encoded,1.0,1.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,8,0,residual_mlp,1.0,0.9930069930069931,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,8,1,ground_truth,1.0,1.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,8,1,quantum_encoded,1.0,1.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,8,1,residual_mlp,1.0,0.9930069930069931,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,9,0,ground_truth,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,9,0,quantum_encoded,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,9,0,residual_mlp,1.0,0.9580419580419581,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,9,1,ground_truth,1.0,1.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,9,1,quantum_encoded,1.0,1.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,9,1,residual_mlp,1.0,0.9790209790209792,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,10,0,ground_truth,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,10,0,quantum_encoded,1.0,0.9930069930069931,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,10,0,residual_mlp,1.0,0.8461538461538463,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,10,1,ground_truth,1.0,1.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,10,1,quantum_encoded,1.0,1.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,10,1,residual_mlp,1.0,1.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,11,0,ground_truth,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,11,0,quantum_encoded,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,11,0,residual_mlp,1.0,0.8881118881118882,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,11,1,ground_truth,1.0,1.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,11,1,quantum_encoded,1.0,1.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,11,1,residual_mlp,1.0,0.9300699300699302,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,12,0,ground_truth,1.0,1.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,12,0,quantum_encoded,1.0,1.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,12,0,residual_mlp,1.0,0.9930069930069931,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,12,1,ground_truth,1.0,1.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,12,1,quantum_encoded,1.0,1.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,12,1,residual_mlp,1.0,0.9790209790209792,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,13,0,ground_truth,1.0,1.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,13,0,quantum_encoded,1.0,1.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,13,0,residual_mlp,1.0,0.965034965034965,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,13,1,ground_truth,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,13,1,quantum_encoded,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,13,1,residual_mlp,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,14,0,ground_truth,1.0,1.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,14,0,quantum_encoded,1.0,1.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,14,0,residual_mlp,0.0,0.965034965034965,4,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,14,1,ground_truth,1.0,1.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,14,1,quantum_encoded,1.0,1.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,14,1,residual_mlp,1.0,1.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,15,0,ground_truth,1.0,1.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,15,0,quantum_encoded,1.0,1.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,15,0,residual_mlp,0.0,0.9860139860139862,11,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,15,1,ground_truth,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,15,1,quantum_encoded,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,15,1,residual_mlp,0.0,0.9930069930069931,9,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,16,0,ground_truth,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,16,0,quantum_encoded,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,16,0,residual_mlp,1.0,0.9930069930069931,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,16,1,ground_truth,1.0,1.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,16,1,quantum_encoded,1.0,0.9930069930069931,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,16,1,residual_mlp,1.0,0.965034965034965,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,17,0,ground_truth,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,17,0,quantum_encoded,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,17,0,residual_mlp,1.0,0.9930069930069931,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,17,1,ground_truth,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,17,1,quantum_encoded,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,17,1,residual_mlp,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,18,0,ground_truth,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,18,0,quantum_encoded,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,18,0,residual_mlp,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,18,1,ground_truth,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,18,1,quantum_encoded,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,18,1,residual_mlp,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,19,0,ground_truth,1.0,1.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,19,0,quantum_encoded,1.0,1.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,19,0,residual_mlp,1.0,1.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,19,1,ground_truth,1.0,1.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,19,1,quantum_encoded,1.0,1.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,19,1,residual_mlp,1.0,0.9790209790209792,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,20,0,ground_truth,1.0,1.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,20,0,quantum_encoded,1.0,1.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,20,0,residual_mlp,1.0,0.9790209790209792,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,20,1,ground_truth,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,20,1,quantum_encoded,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,20,1,residual_mlp,1.0,1.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,21,0,ground_truth,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,21,0,quantum_encoded,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,21,0,residual_mlp,1.0,0.9720279720279721,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,21,1,ground_truth,1.0,1.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,21,1,quantum_encoded,1.0,1.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,21,1,residual_mlp,1.0,1.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,22,0,ground_truth,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,22,0,quantum_encoded,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,22,0,residual_mlp,1.0,0.9510489510489512,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,22,1,ground_truth,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,22,1,quantum_encoded,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,22,1,residual_mlp,1.0,1.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,23,0,ground_truth,1.0,1.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,23,0,quantum_encoded,1.0,1.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,23,0,residual_mlp,1.0,1.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,23,1,ground_truth,1.0,1.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,23,1,quantum_encoded,1.0,1.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,23,1,residual_mlp,1.0,1.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,24,0,ground_truth,1.0,1.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,24,0,quantum_encoded,1.0,0.9930069930069931,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,24,0,residual_mlp,1.0,0.9230769230769231,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,24,1,ground_truth,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,24,1,quantum_encoded,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,24,1,residual_mlp,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,25,0,ground_truth,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,25,0,quantum_encoded,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,25,0,residual_mlp,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,25,1,ground_truth,1.0,1.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,25,1,quantum_encoded,1.0,1.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,25,1,residual_mlp,0.0,0.9930069930069931,8,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,26,0,ground_truth,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,26,0,quantum_encoded,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,26,0,residual_mlp,1.0,0.9930069930069931,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,26,1,ground_truth,1.0,1.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,26,1,quantum_encoded,1.0,1.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,26,1,residual_mlp,1.0,1.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,27,0,ground_truth,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,27,0,quantum_encoded,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,27,0,residual_mlp,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,27,1,ground_truth,1.0,1.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,27,1,quantum_encoded,1.0,1.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,27,1,residual_mlp,1.0,0.9580419580419581,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,28,0,ground_truth,1.0,1.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,28,0,quantum_encoded,1.0,1.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,28,0,residual_mlp,1.0,0.9930069930069931,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,28,1,ground_truth,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,28,1,quantum_encoded,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,28,1,residual_mlp,1.0,0.9930069930069931,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,29,0,ground_truth,1.0,1.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,29,0,quantum_encoded,1.0,1.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,29,0,residual_mlp,1.0,1.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,29,1,ground_truth,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,29,1,quantum_encoded,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,29,1,residual_mlp,1.0,1.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,30,0,ground_truth,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,30,0,quantum_encoded,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,30,0,residual_mlp,1.0,0.9440559440559443,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,30,1,ground_truth,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,30,1,quantum_encoded,1.0,1.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,30,1,residual_mlp,1.0,0.9720279720279721,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,31,0,ground_truth,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,31,0,quantum_encoded,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,31,0,residual_mlp,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,31,1,ground_truth,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,31,1,quantum_encoded,1.0,1.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2880215294809472,31,1,residual_mlp,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,0,ground_truth,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,0,quantum_encoded,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,0,residual_mlp,1.0,0.9790209790209792,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,1,ground_truth,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,1,quantum_encoded,1.0,1.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,0,1,residual_mlp,1.0,0.7762237762237763,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,0,ground_truth,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,0,quantum_encoded,1.0,1.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,0,residual_mlp,1.0,0.9790209790209792,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,1,ground_truth,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,1,quantum_encoded,1.0,0.9930069930069931,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,1,1,residual_mlp,1.0,0.9930069930069931,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,0,ground_truth,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,0,quantum_encoded,1.0,1.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,0,residual_mlp,1.0,0.9580419580419581,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,1,ground_truth,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,1,quantum_encoded,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,2,1,residual_mlp,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,0,ground_truth,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,0,quantum_encoded,1.0,1.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,0,residual_mlp,0.0,0.8951048951048951,11,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,1,ground_truth,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,1,quantum_encoded,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,3,1,residual_mlp,1.0,0.965034965034965,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,0,ground_truth,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,0,quantum_encoded,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,0,residual_mlp,1.0,1.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,1,ground_truth,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,1,quantum_encoded,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,4,1,residual_mlp,1.0,0.9720279720279721,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,0,ground_truth,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,0,quantum_encoded,1.0,1.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,0,residual_mlp,1.0,0.9720279720279721,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,1,ground_truth,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,1,quantum_encoded,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,5,1,residual_mlp,1.0,0.9720279720279721,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,0,ground_truth,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,0,quantum_encoded,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,0,residual_mlp,1.0,0.9930069930069931,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,1,ground_truth,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,1,quantum_encoded,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,6,1,residual_mlp,1.0,1.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,0,ground_truth,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,0,quantum_encoded,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,0,residual_mlp,1.0,0.9930069930069931,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,1,ground_truth,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,1,quantum_encoded,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,7,1,residual_mlp,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,0,ground_truth,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,0,quantum_encoded,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,0,residual_mlp,1.0,0.8951048951048951,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,1,ground_truth,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,1,quantum_encoded,1.0,1.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,8,1,residual_mlp,1.0,0.9930069930069931,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,0,ground_truth,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,0,quantum_encoded,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,0,residual_mlp,1.0,0.9930069930069931,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,1,ground_truth,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,1,quantum_encoded,1.0,1.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,9,1,residual_mlp,0.0,0.9930069930069931,9,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,0,ground_truth,1.0,1.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,0,quantum_encoded,1.0,0.9930069930069931,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,0,residual_mlp,1.0,0.9230769230769231,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,1,ground_truth,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,1,quantum_encoded,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,10,1,residual_mlp,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,0,ground_truth,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,0,quantum_encoded,1.0,1.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,0,residual_mlp,0.0,0.9930069930069931,6,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,1,ground_truth,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,1,quantum_encoded,1.0,1.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.3279269261069775,11,1,residual_mlp,1.0,0.9930069930069931,3,3
