scenario,activation_name,activation_family,activation_slug,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,competitive_extension,mean_target_overlap,activation_label,sample_idx,agent_idx,model_name,accuracy,exact_best_index,model_best_index
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,8,0,residual_mlp,1.0,7,7
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,8,1,ground_truth,1.0,4,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,8,1,quantum_encoded,1.0,4,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,8,1,residual_mlp,1.0,4,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,9,0,ground_truth,1.0,8,8
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,9,0,quantum_encoded,1.0,8,8
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,9,0,residual_mlp,0.0,8,0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,9,1,ground_truth,1.0,1,1
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,9,1,quantum_encoded,1.0,1,1
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,9,1,residual_mlp,1.0,1,1
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,10,0,ground_truth,1.0,7,7
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,10,0,quantum_encoded,1.0,7,7
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,10,0,residual_mlp,1.0,7,7
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,10,1,ground_truth,1.0,3,3
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,10,1,quantum_encoded,1.0,3,3
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,10,1,residual_mlp,1.0,3,3
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,11,0,ground_truth,1.0,1,1
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,11,0,quantum_encoded,1.0,1,1
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,11,0,residual_mlp,1.0,1,1
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,11,1,ground_truth,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,11,1,quantum_encoded,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,11,1,residual_mlp,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,12,0,ground_truth,1.0,6,6
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,12,0,quantum_encoded,1.0,6,6
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,12,0,residual_mlp,1.0,6,6
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,12,1,ground_truth,1.0,7,7
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,12,1,quantum_encoded,1.0,7,7
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,12,1,residual_mlp,1.0,7,7
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,13,0,ground_truth,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,13,0,quantum_encoded,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,13,0,residual_mlp,0.0,9,6
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,13,1,ground_truth,1.0,8,8
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,13,1,quantum_encoded,1.0,8,8
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,13,1,residual_mlp,1.0,8,8
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,14,0,ground_truth,1.0,6,6
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,14,0,quantum_encoded,1.0,6,6
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,14,0,residual_mlp,0.0,6,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,14,1,ground_truth,1.0,0,0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,14,1,quantum_encoded,1.0,0,0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,14,1,residual_mlp,1.0,0,0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,15,0,ground_truth,1.0,7,7
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,15,0,quantum_encoded,1.0,7,7
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,15,0,residual_mlp,1.0,7,7
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,15,1,ground_truth,1.0,5,5
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,15,1,quantum_encoded,1.0,5,5
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,15,1,residual_mlp,1.0,5,5
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,16,0,ground_truth,1.0,8,8
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,16,0,quantum_encoded,1.0,8,8
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,16,0,residual_mlp,1.0,8,8
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,16,1,ground_truth,1.0,1,1
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,16,1,quantum_encoded,1.0,1,1
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,16,1,residual_mlp,1.0,1,1
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,17,0,ground_truth,1.0,8,8
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,17,0,quantum_encoded,1.0,8,8
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,17,0,residual_mlp,1.0,8,8
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,17,1,ground_truth,1.0,3,3
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,17,1,quantum_encoded,1.0,3,3
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,17,1,residual_mlp,1.0,3,3
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,18,0,ground_truth,1.0,5,5
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,18,0,quantum_encoded,1.0,5,5
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,18,0,residual_mlp,1.0,5,5
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,18,1,ground_truth,1.0,4,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,18,1,quantum_encoded,1.0,4,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,18,1,residual_mlp,1.0,4,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,19,0,ground_truth,1.0,0,0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,19,0,quantum_encoded,1.0,0,0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,19,0,residual_mlp,1.0,0,0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,19,1,ground_truth,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,19,1,quantum_encoded,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,19,1,residual_mlp,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,20,0,ground_truth,1.0,4,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,20,0,quantum_encoded,1.0,4,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,20,0,residual_mlp,1.0,4,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,20,1,ground_truth,1.0,6,6
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,20,1,quantum_encoded,1.0,6,6
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,20,1,residual_mlp,1.0,6,6
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,21,0,ground_truth,1.0,2,2
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,21,0,quantum_encoded,1.0,2,2
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,21,0,residual_mlp,0.0,2,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,21,1,ground_truth,1.0,5,5
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,21,1,quantum_encoded,1.0,5,5
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,21,1,residual_mlp,1.0,5,5
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,22,0,ground_truth,1.0,4,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,22,0,quantum_encoded,1.0,4,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,22,0,residual_mlp,0.0,4,6
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,22,1,ground_truth,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,22,1,quantum_encoded,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,22,1,residual_mlp,0.0,9,0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,23,0,ground_truth,1.0,0,0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,23,0,quantum_encoded,1.0,0,0
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,23,0,residual_mlp,0.0,0,4
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,23,1,ground_truth,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,23,1,quantum_encoded,1.0,9,9
medium_conflict,sparsemax,sparsemax,sparsemax,2,4,2,4.0,medium,0.5,False,0.25959803911315,sparsemax,23,1,residual_mlp,1.0,9,9
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,0,0,ground_truth,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,0,0,quantum_encoded,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,0,0,residual_mlp,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,0,1,ground_truth,1.0,4,4
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,0,1,quantum_encoded,1.0,4,4
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,0,1,residual_mlp,1.0,4,4
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,1,0,ground_truth,1.0,1,1
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,1,0,quantum_encoded,1.0,1,1
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,1,0,residual_mlp,1.0,1,1
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,1,1,ground_truth,1.0,9,9
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,1,1,quantum_encoded,1.0,9,9
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,1,1,residual_mlp,0.0,9,3
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,2,0,ground_truth,1.0,6,6
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,2,0,quantum_encoded,1.0,6,6
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,2,0,residual_mlp,1.0,6,6
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,2,1,ground_truth,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,2,1,quantum_encoded,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,2,1,residual_mlp,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,3,0,ground_truth,1.0,4,4
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,3,0,quantum_encoded,1.0,4,4
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,3,0,residual_mlp,1.0,4,4
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,3,1,ground_truth,1.0,6,6
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,3,1,quantum_encoded,1.0,6,6
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,3,1,residual_mlp,0.0,6,8
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,4,0,ground_truth,1.0,3,3
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,4,0,quantum_encoded,1.0,3,3
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,4,0,residual_mlp,1.0,3,3
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,4,1,ground_truth,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,4,1,quantum_encoded,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,4,1,residual_mlp,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,5,0,ground_truth,1.0,8,8
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,5,0,quantum_encoded,1.0,8,8
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,5,0,residual_mlp,0.0,8,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,5,1,ground_truth,1.0,2,2
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,5,1,quantum_encoded,1.0,2,2
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,5,1,residual_mlp,1.0,2,2
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,6,0,ground_truth,1.0,4,4
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,6,0,quantum_encoded,1.0,4,4
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,6,0,residual_mlp,1.0,4,4
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,6,1,ground_truth,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,6,1,quantum_encoded,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,6,1,residual_mlp,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,7,0,ground_truth,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,7,0,quantum_encoded,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,7,0,residual_mlp,1.0,7,7
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,7,1,ground_truth,1.0,1,1
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,7,1,quantum_encoded,1.0,1,1
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,7,1,residual_mlp,1.0,1,1
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,8,0,ground_truth,1.0,6,6
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,8,0,quantum_encoded,0.0,6,5
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,8,0,residual_mlp,1.0,6,6
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,8,1,ground_truth,1.0,2,2
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,8,1,quantum_encoded,1.0,2,2
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,8,1,residual_mlp,0.0,2,4
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,9,0,ground_truth,1.0,0,0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,9,0,quantum_encoded,1.0,0,0
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,9,0,residual_mlp,0.0,0,6
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,9,1,ground_truth,1.0,9,9
medium_conflict,"bounded_confidence(gamma=10.00, tau=0.05)",bounded_confidence,bounded_confidence_g10p00_t0p05,2,4,2,4.0,medium,0.5,False,0.25959803911315,bounded_confidence,9,1,quantum_encoded,1.0,9,9
